timestamp,temp_c,humidity,solar_irradiance,actual_demand_mw
2023-04-11 03:00:00,25.4,37,465.0,4625.409241009629
2023-04-11 04:00:00,29.0,29,558.2,7800.0
2023-04-11 05:00:00,31.8,24,696.1,7800.0
2023-04-11 06:00:00,33.4,19,725.4,7800.0
2023-04-11 07:00:00,34.3,17,763.7,7800.0
2023-04-11 08:00:00,34.9,18,752.5,7800.0
2023-04-11 09:00:00,35.9,14,725.0,7800.0
2023-04-11 10:00:00,35.7,13,671.6,7800.0
2023-04-11 11:00:00,35.1,14,577.2,7800.0
2023-04-11 12:00:00,33.9,17,411.8,7800.0
2023-04-11 13:00:00,31.5,21,172.8,7800.0
2023-04-11 14:00:00,29.6,22,0.0,7800.0
2023-04-11 15:00:00,29.1,22,0.0,7800.0
2023-04-11 16:00:00,28.4,22,0.0,7800.0
2023-04-11 17:00:00,26.8,25,0.0,7035.840547778577
2023-04-11 18:00:00,24.7,29,0.0,4689.169212009867
2023-04-11 19:00:00,24.0,31,0.0,3742.874277751119
2023-04-11 20:00:00,23.7,32,0.0,3737.4976680749874
2023-04-11 21:00:00,25.0,29,0.0,4483.626825801095
2023-04-11 22:00:00,25.6,28,0.0,4697.777260548019
2023-04-11 23:00:00,25.4,29,0.0,4452.580729004441
2023-04-12 00:00:00,23.1,40,0.0,2685.0422434944994
2023-04-12 01:00:00,24.5,38,13.7,3784.928986941489
2023-04-12 02:00:00,26.0,37,150.3,5232.275194735529
2023-04-12 03:00:00,29.1,31,349.4,7800.0
2023-04-12 04:00:00,31.7,26,283.3,7800.0
2023-04-12 05:00:00,34.5,19,582.7,7800.0
2023-04-12 06:00:00,35.5,18,648.4,7800.0
2023-04-12 07:00:00,36.2,17,714.7,7800.0
2023-04-12 08:00:00,36.3,16,606.0,7800.0
2023-04-12 09:00:00,36.4,16,662.9,7800.0
2023-04-12 10:00:00,35.7,16,456.6,7800.0
2023-04-12 11:00:00,34.7,18,419.0,7800.0
2023-04-12 12:00:00,33.6,20,311.3,7800.0
2023-04-12 13:00:00,30.9,27,171.8,7800.0
2023-04-12 14:00:00,29.1,28,0.0,7800.0
2023-04-12 15:00:00,28.3,29,0.0,7800.0
2023-04-12 16:00:00,27.4,29,0.0,7800.0
2023-04-12 17:00:00,24.9,35,0.0,5204.627136282688
2023-04-12 18:00:00,25.2,34,0.0,4854.263997663339
2023-04-12 19:00:00,24.4,35,0.0,4305.609047547592
2023-04-12 20:00:00,23.3,38,0.0,3317.014613534191
2023-04-12 21:00:00,22.4,43,0.0,3006.880963110635
2023-04-12 22:00:00,22.4,42,0.0,2884.356602084687
2023-04-12 23:00:00,22.2,40,0.0,2701.2641297532314
2023-04-13 00:00:00,22.2,46,0.0,2591.6011109939745
2023-04-13 01:00:00,22.4,47,13.4,2656.72148688152
2023-04-13 02:00:00,24.8,43,230.7,3878.997456560843
2023-04-13 03:00:00,28.3,37,445.9,7800.0
2023-04-13 04:00:00,31.4,31,598.9,7800.0
2023-04-13 05:00:00,34.1,24,684.5,7800.0
2023-04-13 06:00:00,35.5,19,731.3,7800.0
2023-04-13 07:00:00,36.4,16,751.4,7800.0
2023-04-13 08:00:00,37.2,13,751.3,7800.0
2023-04-13 09:00:00,37.2,13,727.6,7800.0
2023-04-13 10:00:00,37.0,12,669.8,7800.0
2023-04-13 11:00:00,36.4,12,577.2,7800.0
2023-04-13 12:00:00,35.4,16,415.8,7800.0
2023-04-13 13:00:00,32.9,19,177.1,7800.0
2023-04-13 14:00:00,30.9,20,0.0,7800.0
2023-04-13 15:00:00,28.8,22,0.0,7800.0
2023-04-13 16:00:00,27.7,25,0.0,7800.0
2023-04-13 17:00:00,27.6,24,0.0,7800.0
2023-04-13 18:00:00,27.1,25,0.0,7052.223567734006
2023-04-13 19:00:00,25.3,30,0.0,4937.425396521684
2023-04-13 20:00:00,23.0,37,0.0,3382.4993489216604
2023-04-13 21:00:00,23.9,34,0.0,3493.073284688049
2023-04-13 22:00:00,23.2,35,0.0,3220.3337755790562
2023-04-13 23:00:00,21.9,39,0.0,3081.8402131616494
2023-04-14 00:00:00,21.8,44,0.0,2582.1020951047526
2023-04-14 01:00:00,23.0,43,13.0,2700.102648495679
2023-04-14 02:00:00,25.7,41,213.1,4877.848833703476
2023-04-14 03:00:00,29.6,34,449.2,7800.0
2023-04-14 04:00:00,32.6,28,589.5,7800.0
2023-04-14 05:00:00,34.8,22,659.0,7800.0
2023-04-14 06:00:00,36.2,17,706.7,7800.0
2023-04-14 07:00:00,37.0,15,735.8,7800.0
2023-04-14 08:00:00,37.3,14,705.6,7800.0
2023-04-14 09:00:00,37.3,13,647.4,7800.0
2023-04-14 10:00:00,37.0,13,587.6,7800.0
2023-04-14 11:00:00,36.5,13,568.6,7800.0
2023-04-14 12:00:00,35.7,16,413.8,7800.0
2023-04-14 13:00:00,32.3,22,100.2,7800.0
2023-04-14 14:00:00,30.2,24,0.0,7800.0
2023-04-14 15:00:00,28.1,27,0.0,7800.0
2023-04-14 16:00:00,26.6,29,0.0,6933.332935341997
2023-04-14 17:00:00,26.0,29,0.0,5758.391164158327
2023-04-14 18:00:00,24.5,31,0.0,4478.455772655932
2023-04-14 19:00:00,25.4,28,0.0,4921.328530316132
2023-04-14 20:00:00,24.7,30,0.0,4156.59640051068
2023-04-14 21:00:00,24.8,32,0.0,4360.105942481665
2023-04-14 22:00:00,23.4,33,0.0,2954.1394115422668
2023-04-14 23:00:00,23.7,31,0.0,3329.640129062712
2023-04-15 00:00:00,22.0,41,0.0,2658.1555604502287
2023-04-15 01:00:00,22.4,43,12.7,2718.3386194545837
2023-04-15 02:00:00,25.4,39,240.7,4657.57839388798
2023-04-15 03:00:00,30.1,32,459.3,7800.0
2023-04-15 04:00:00,34.6,22,599.2,7800.0
2023-04-15 05:00:00,37.4,15,683.5,7800.0
2023-04-15 06:00:00,38.7,11,725.0,7800.0
2023-04-15 07:00:00,39.1,10,730.9,7800.0
2023-04-15 08:00:00,39.1,9,701.0,7800.0
2023-04-15 09:00:00,39.0,10,702.7,7800.0
2023-04-15 10:00:00,38.9,10,666.7,7800.0
2023-04-15 11:00:00,38.3,11,575.6,7800.0
2023-04-15 12:00:00,36.9,17,419.7,7800.0
2023-04-15 13:00:00,32.1,23,179.4,7800.0
2023-04-15 14:00:00,29.5,24,0.0,7800.0
2023-04-15 15:00:00,29.1,23,0.0,7800.0
2023-04-15 16:00:00,28.7,21,0.0,7800.0
2023-04-15 17:00:00,34.1,13,0.0,7800.0
2023-04-15 18:00:00,26.0,26,0.0,5820.468762505524
2023-04-15 19:00:00,25.5,28,0.0,5169.378445325237
2023-04-15 20:00:00,25.6,27,0.0,5037.890146129774
2023-04-15 21:00:00,25.1,27,0.0,4061.2137356140365
2023-04-15 22:00:00,27.5,22,0.0,6989.126004138738
2023-04-15 23:00:00,22.7,31,0.0,2692.5956960302283
2023-04-16 00:00:00,23.2,42,0.0,2978.489104277982
2023-04-16 01:00:00,24.9,45,24.9,4465.401977756355
2023-04-16 02:00:00,27.3,39,236.8,6799.460110674312
2023-04-16 03:00:00,30.5,32,453.5,7800.0
2023-04-16 04:00:00,32.8,29,588.4,7800.0
2023-04-16 05:00:00,35.3,23,665.8,7800.0
2023-04-16 06:00:00,37.4,20,708.5,7800.0
2023-04-16 07:00:00,38.6,16,722.9,7800.0
2023-04-16 08:00:00,38.8,14,589.2,7800.0
2023-04-16 09:00:00,39.2,13,650.6,7800.0
2023-04-16 10:00:00,38.9,14,587.6,7800.0
2023-04-16 11:00:00,38.3,14,534.4,7800.0
2023-04-16 12:00:00,37.2,16,381.3,7800.0
2023-04-16 13:00:00,34.2,20,165.1,7800.0
2023-04-16 14:00:00,32.1,20,0.0,7800.0
2023-04-16 15:00:00,29.9,25,0.0,7800.0
2023-04-16 16:00:00,29.2,26,0.0,7800.0
2023-04-16 17:00:00,28.9,26,0.0,7800.0
2023-04-16 18:00:00,27.9,29,0.0,7800.0
2023-04-16 19:00:00,27.0,33,0.0,6836.002516610902
2023-04-16 20:00:00,26.0,37,0.0,5332.849923293583
2023-04-16 21:00:00,24.4,43,0.0,3654.746951292292
2023-04-16 22:00:00,28.4,31,0.0,7800.0
2023-04-16 23:00:00,29.3,28,0.0,7800.0
2023-04-17 00:00:00,25.4,41,0.0,4795.850405459603
2023-04-17 01:00:00,25.1,42,24.3,4251.997529248255
2023-04-17 02:00:00,27.3,39,220.1,6537.695235740031
2023-04-17 03:00:00,30.2,35,432.2,7800.0
2023-04-17 04:00:00,33.6,28,577.8,7800.0
2023-04-17 05:00:00,36.4,23,661.1,7800.0
2023-04-17 06:00:00,38.2,18,699.9,7800.0
2023-04-17 07:00:00,38.7,15,602.7,7800.0
2023-04-17 08:00:00,39.1,14,618.0,7800.0
2023-04-17 09:00:00,38.9,14,568.7,7800.0
2023-04-17 10:00:00,38.6,14,598.4,7800.0
2023-04-17 11:00:00,38.2,14,555.2,7800.0
2023-04-17 12:00:00,37.2,15,379.5,7800.0
2023-04-17 13:00:00,35.1,17,163.1,7800.0
2023-04-17 14:00:00,31.7,21,0.0,7800.0
2023-04-17 15:00:00,35.0,16,0.0,7800.0
2023-04-17 16:00:00,35.1,15,0.0,7800.0
2023-04-17 17:00:00,34.3,16,0.0,7800.0
2023-04-17 18:00:00,28.0,24,0.0,7800.0
2023-04-17 19:00:00,27.9,25,0.0,7800.0
2023-04-17 20:00:00,26.2,30,0.0,5525.9558187387265
2023-04-17 21:00:00,25.5,33,0.0,4700.351201960079
2023-04-17 22:00:00,26.0,32,0.0,4997.094269259874
2023-04-17 23:00:00,26.1,32,0.0,5273.556809439904
2023-04-18 00:00:00,25.9,35,0.0,5061.013537379409
2023-04-18 01:00:00,25.7,37,11.9,4717.16262086543
2023-04-18 02:00:00,28.4,33,187.0,7800.0
2023-04-18 03:00:00,31.3,29,420.1,7800.0
2023-04-18 04:00:00,34.8,23,564.2,7800.0
2023-04-18 05:00:00,36.9,20,651.3,7800.0
2023-04-18 06:00:00,38.4,17,702.6,7800.0
2023-04-18 07:00:00,39.1,16,707.1,7800.0
2023-04-18 08:00:00,39.0,16,592.3,7800.0
2023-04-18 09:00:00,38.7,16,559.6,7800.0
2023-04-18 10:00:00,38.8,16,610.5,7800.0
2023-04-18 11:00:00,37.5,17,281.9,7800.0
2023-04-18 12:00:00,38.1,14,207.0,7800.0
2023-04-18 13:00:00,35.8,17,113.5,7800.0
2023-04-18 14:00:00,34.6,17,0.0,7800.0
2023-04-18 15:00:00,32.8,19,0.0,7800.0
2023-04-18 16:00:00,32.5,20,0.0,7800.0
2023-04-18 17:00:00,31.7,23,0.0,7800.0
2023-04-18 18:00:00,30.9,24,0.0,7800.0
2023-04-18 19:00:00,29.8,26,0.0,7800.0
2023-04-18 20:00:00,27.4,30,0.0,7055.682497440158
2023-04-18 21:00:00,28.4,29,0.0,7800.0
2023-04-18 22:00:00,26.5,34,0.0,5901.607413287347
2023-04-18 23:00:00,25.3,36,0.0,4297.454047992287
2023-04-19 00:00:00,25.7,47,0.0,4718.67286019356
2023-04-19 01:00:00,25.1,49,23.3,4195.75696566541
2023-04-19 02:00:00,26.8,45,192.6,6212.141238539728
2023-04-19 03:00:00,29.1,39,331.0,7800.0
2023-04-19 04:00:00,31.8,32,572.5,7800.0
2023-04-19 05:00:00,33.8,27,518.4,7800.0
2023-04-19 06:00:00,35.1,25,418.3,7800.0
2023-04-19 07:00:00,36.2,22,584.4,7800.0
2023-04-19 08:00:00,37.3,19,638.1,7800.0
2023-04-19 09:00:00,36.1,20,479.4,7800.0
2023-04-19 10:00:00,35.9,19,384.4,7800.0
2023-04-19 11:00:00,34.3,24,320.4,7800.0
2023-04-19 12:00:00,27.8,43,175.2,7800.0
2023-04-19 13:00:00,28.7,41,0.0,7800.0
2023-04-19 14:00:00,28.3,44,0.0,7800.0
2023-04-19 15:00:00,27.4,46,0.0,7800.0
2023-04-19 16:00:00,26.3,51,0.0,6708.730764074686
2023-04-19 17:00:00,26.7,50,0.0,7050.775219508061
2023-04-19 18:00:00,25.1,55,0.0,5057.522515176331
2023-04-19 19:00:00,24.4,57,0.0,4031.500026197091
2023-04-19 20:00:00,24.3,56,0.0,3910.1432927120586
2023-04-19 21:00:00,24.2,55,0.0,3707.3604448766846
2023-04-19 22:00:00,23.4,56,0.0,3232.4346041184417
2023-04-19 23:00:00,23.3,55,0.0,3119.97124139335
2023-04-20 00:00:00,24.4,65,0.0,3499.0820430260555
2023-04-20 01:00:00,24.6,64,0.0,3793.8805025793645
2023-04-20 02:00:00,25.7,58,123.8,4900.868105055031
2023-04-20 03:00:00,28.1,50,258.6,7800.0
2023-04-20 04:00:00,30.9,36,543.7,7800.0
2023-04-20 05:00:00,32.1,32,634.7,7800.0
2023-04-20 06:00:00,33.2,29,672.5,7800.0
2023-04-20 07:00:00,33.9,27,665.3,7800.0
2023-04-20 08:00:00,34.1,26,392.4,7800.0
2023-04-20 09:00:00,34.4,26,479.7,7800.0
2023-04-20 10:00:00,34.7,24,562.9,7800.0
2023-04-20 11:00:00,33.6,23,460.6,7800.0
2023-04-20 12:00:00,24.9,59,256.5,5523.897185227826
2023-04-20 13:00:00,28.0,43,99.2,7800.0
2023-04-20 14:00:00,27.6,43,0.0,7800.0
2023-04-20 15:00:00,27.3,38,0.0,7800.0
2023-04-20 16:00:00,25.9,45,0.0,6161.83970972559
2023-04-20 17:00:00,25.2,49,0.0,5301.854939027631
2023-04-20 18:00:00,26.2,45,0.0,6315.251373279638
2023-04-20 19:00:00,24.8,48,0.0,4662.922803663797
2023-04-20 20:00:00,23.0,56,0.0,3308.5953386897536
2023-04-20 21:00:00,23.1,55,0.0,3290.2195310437423
2023-04-20 22:00:00,22.4,56,0.0,2685.344397203532
2023-04-20 23:00:00,22.7,55,0.0,2879.9957186612965
2023-04-21 00:00:00,22.8,61,0.0,3090.5171308703025
2023-04-21 01:00:00,23.1,60,22.3,2909.260823537747
2023-04-21 02:00:00,24.9,53,227.8,3970.3883760766844
2023-04-21 03:00:00,27.7,45,431.0,7340.943126220261
2023-04-21 04:00:00,29.9,39,563.0,7800.0
2023-04-21 05:00:00,31.9,33,640.3,7800.0
2023-04-21 06:00:00,33.6,24,680.9,7800.0
2023-04-21 07:00:00,34.8,19,700.8,7800.0
2023-04-21 08:00:00,35.2,17,616.7,7800.0
2023-04-21 09:00:00,35.1,17,601.2,7800.0
2023-04-21 10:00:00,34.8,18,500.8,7800.0
2023-04-21 11:00:00,34.2,18,466.2,7800.0
2023-04-21 12:00:00,34.0,15,367.8,7800.0
2023-04-21 13:00:00,32.1,16,132.8,7800.0
2023-04-21 14:00:00,30.2,18,0.0,7800.0
2023-04-21 15:00:00,32.0,14,0.0,7800.0
2023-04-21 16:00:00,27.2,26,0.0,7537.042063589137
2023-04-21 17:00:00,26.2,32,0.0,6400.8501283006735
2023-04-21 18:00:00,26.4,27,0.0,6316.134095189475
2023-04-21 19:00:00,25.9,28,0.0,5608.1783167966105
2023-04-21 20:00:00,25.4,30,0.0,4655.503741664047
2023-04-21 21:00:00,22.7,37,0.0,2893.1014209098016
2023-04-21 22:00:00,22.0,39,0.0,2896.763909710457
2023-04-21 23:00:00,21.1,45,0.0,2585.007138335115
2023-04-22 00:00:00,20.8,59,0.0,2769.4809438148686
2023-04-22 01:00:00,22.9,52,21.9,2670.3112069282906
2023-04-22 02:00:00,25.6,45,232.8,4859.412004058223
2023-04-22 03:00:00,28.3,36,408.7,7800.0
2023-04-22 04:00:00,30.8,28,510.0,7800.0
2023-04-22 05:00:00,32.6,23,632.2,7800.0
2023-04-22 06:00:00,33.7,16,544.6,7800.0
2023-04-22 07:00:00,35.0,14,624.0,7800.0
2023-04-22 08:00:00,35.1,13,559.5,7800.0
2023-04-22 09:00:00,35.1,13,642.4,7800.0
2023-04-22 10:00:00,34.7,13,600.3,7800.0
2023-04-22 11:00:00,34.4,14,490.3,7800.0
2023-04-22 12:00:00,34.0,12,376.4,7800.0
2023-04-22 13:00:00,31.5,14,148.4,7800.0
2023-04-22 14:00:00,28.3,16,0.0,7800.0
2023-04-22 15:00:00,27.4,17,0.0,7800.0
2023-04-22 16:00:00,27.6,17,0.0,7800.0
2023-04-22 17:00:00,26.8,19,0.0,6939.445340395024
2023-04-22 18:00:00,25.2,22,0.0,4998.686233977118
2023-04-22 19:00:00,23.8,26,0.0,3936.70739649113
2023-04-22 20:00:00,23.2,28,0.0,3402.466095804323
2023-04-22 21:00:00,22.6,31,0.0,3051.698374171575
2023-04-22 22:00:00,21.8,34,0.0,2877.569815443728
2023-04-22 23:00:00,20.9,37,0.0,2496.9235204876795
2023-04-23 00:00:00,22.1,38,0.0,2816.0608695783685
2023-04-23 01:00:00,22.7,40,21.5,2912.1769802713156
2023-04-23 02:00:00,25.2,35,75.3,4202.780609615156
2023-04-23 03:00:00,27.4,29,358.8,6973.390786099437
2023-04-23 04:00:00,28.7,24,283.0,7800.0
2023-04-23 05:00:00,31.3,18,565.7,7800.0
2023-04-23 06:00:00,32.5,16,449.8,7800.0
2023-04-23 07:00:00,33.5,14,645.9,7800.0
2023-04-23 08:00:00,33.9,14,456.0,7800.0
2023-04-23 09:00:00,33.7,14,370.2,7800.0
2023-04-23 10:00:00,33.1,15,281.1,7800.0
2023-04-23 11:00:00,32.5,15,118.1,7800.0
2023-04-23 12:00:00,29.9,20,98.8,7800.0
2023-04-23 13:00:00,28.3,24,124.2,7800.0
2023-04-23 14:00:00,26.6,28,0.0,7524.1855621433015
2023-04-23 15:00:00,24.7,34,0.0,5349.806680735931
2023-04-23 16:00:00,23.7,35,0.0,4417.796301428029
2023-04-23 17:00:00,23.1,37,0.0,4078.5268760725876
2023-04-23 18:00:00,21.6,42,0.0,3521.7331749645336
2023-04-23 19:00:00,21.6,43,0.0,3296.5302204107265
2023-04-23 20:00:00,21.1,44,0.0,3047.28786464294
2023-04-23 21:00:00,21.3,41,0.0,3168.8265788755784
2023-04-23 22:00:00,20.7,43,0.0,2684.415377081149
2023-04-23 23:00:00,20.0,47,0.0,2957.1144976704627
2023-04-24 00:00:00,20.0,49,0.0,2774.9796185610558
2023-04-24 01:00:00,20.9,58,10.6,2517.3634127484543
2023-04-24 02:00:00,23.7,41,164.3,3342.7270830029324
2023-04-24 03:00:00,25.9,35,220.0,4851.556468783928
2023-04-24 04:00:00,27.7,32,210.3,7698.268086983113
2023-04-24 05:00:00,30.1,27,514.6,7800.0
2023-04-24 06:00:00,31.6,22,574.2,7800.0
2023-04-24 07:00:00,31.3,22,475.5,7800.0
2023-04-24 08:00:00,31.6,21,511.3,7800.0
2023-04-24 09:00:00,31.9,21,493.6,7800.0
2023-04-24 10:00:00,30.7,23,399.2,7800.0
2023-04-24 11:00:00,30.0,26,444.1,7800.0
2023-04-24 12:00:00,29.9,25,337.9,7800.0
2023-04-24 13:00:00,29.1,26,122.9,7800.0
2023-04-24 14:00:00,27.4,31,0.0,7800.0
2023-04-24 15:00:00,26.0,35,0.0,6606.193713784829
2023-04-24 16:00:00,25.2,38,0.0,5336.730767048424
2023-04-24 17:00:00,24.6,40,0.0,4688.581190925422
2023-04-24 18:00:00,23.8,43,0.0,4218.613203903113
2023-04-24 19:00:00,23.0,46,0.0,3725.69690572426
2023-04-24 20:00:00,22.3,49,0.0,3203.8386115872627
2023-04-24 21:00:00,21.7,51,0.0,2802.342422025454
2023-04-24 22:00:00,21.1,54,0.0,3105.2388437273653
2023-04-24 23:00:00,20.6,56,0.0,2647.613704296951
2023-04-25 00:00:00,20.6,54,0.0,2649.729332824282
2023-04-25 01:00:00,21.0,54,31.2,2778.6100141421884
2023-04-25 02:00:00,22.7,50,212.5,3133.351062280195
2023-04-25 03:00:00,25.3,43,405.5,4701.200928820155
2023-04-25 04:00:00,27.9,35,536.0,7800.0
2023-04-25 05:00:00,29.7,30,614.6,7800.0
2023-04-25 06:00:00,31.2,26,660.9,7800.0
2023-04-25 07:00:00,32.4,23,681.3,7800.0
2023-04-25 08:00:00,32.9,22,587.5,7800.0
2023-04-25 09:00:00,33.2,22,571.2,7800.0
2023-04-25 10:00:00,33.2,22,593.1,7800.0
2023-04-25 11:00:00,32.7,22,503.4,7800.0
2023-04-25 12:00:00,33.0,21,349.0,7800.0
2023-04-25 13:00:00,31.6,23,60.8,7800.0
2023-04-25 14:00:00,28.8,30,0.0,7800.0
2023-04-25 15:00:00,27.4,33,0.0,7800.0
2023-04-25 16:00:00,27.6,32,0.0,7800.0
2023-04-25 17:00:00,25.5,38,0.0,5511.6813321303625
2023-04-25 18:00:00,24.7,42,0.0,4619.472689029387
2023-04-25 19:00:00,23.5,46,0.0,3606.2979358860907
2023-04-25 20:00:00,22.7,49,0.0,3222.301069804749
2023-04-25 21:00:00,22.7,49,0.0,2913.619586918154
2023-04-25 22:00:00,22.2,50,0.0,2646.7533375637545
2023-04-25 23:00:00,22.2,49,0.0,2829.83198338572
2023-04-26 00:00:00,22.1,53,0.0,2796.9720052135926
2023-04-26 01:00:00,23.5,48,20.5,2987.7140684117976
2023-04-26 02:00:00,26.4,41,213.9,5731.841185807284
2023-04-26 03:00:00,29.1,35,411.6,7800.0
2023-04-26 04:00:00,31.6,29,544.6,7800.0
2023-04-26 05:00:00,33.3,22,621.7,7800.0
2023-04-26 06:00:00,34.1,20,539.1,7800.0
2023-04-26 07:00:00,34.9,18,533.3,7800.0
2023-04-26 08:00:00,35.4,17,456.0,7800.0
2023-04-26 09:00:00,35.6,17,381.0,7800.0
2023-04-26 10:00:00,35.1,17,328.2,7800.0
2023-04-26 11:00:00,34.7,17,202.5,7800.0
2023-04-26 12:00:00,34.4,18,72.5,7800.0
2023-04-26 13:00:00,31.6,25,109.4,7800.0
2023-04-26 14:00:00,29.4,26,0.0,7800.0
2023-04-26 15:00:00,29.4,28,0.0,7800.0
2023-04-26 16:00:00,28.0,31,0.0,7800.0
2023-04-26 17:00:00,26.6,34,0.0,6700.355291462035
2023-04-26 18:00:00,26.4,36,0.0,6281.093564241426
2023-04-26 19:00:00,25.1,39,0.0,4824.655208106298
2023-04-26 20:00:00,24.4,39,0.0,4140.385673962708
2023-04-26 21:00:00,25.1,34,0.0,4296.644007498927
2023-04-26 22:00:00,24.5,34,0.0,3607.2309832341457
2023-04-26 23:00:00,24.2,35,0.0,3344.976744242621
2023-04-27 00:00:00,23.6,44,0.0,3056.351630417011
2023-04-27 01:00:00,24.5,43,30.2,3655.0025758663373
2023-04-27 02:00:00,27.0,39,188.8,6226.497903085771
2023-04-27 03:00:00,29.0,37,350.5,7800.0
2023-04-27 04:00:00,29.6,32,316.6,7800.0
2023-04-27 05:00:00,32.3,27,294.1,7800.0
2023-04-27 06:00:00,34.6,21,272.3,7800.0
2023-04-27 07:00:00,35.8,17,501.3,7800.0
2023-04-27 08:00:00,35.4,18,411.2,7800.0
2023-04-27 09:00:00,35.0,19,184.6,7800.0
2023-04-27 10:00:00,32.5,26,138.9,7800.0
2023-04-27 11:00:00,29.1,36,145.3,7800.0
2023-04-27 12:00:00,35.8,14,189.3,7800.0
2023-04-27 13:00:00,33.0,18,75.8,7800.0
2023-04-27 14:00:00,29.3,28,0.0,7800.0
2023-04-27 15:00:00,28.3,33,0.0,7800.0
2023-04-27 16:00:00,27.2,33,0.0,7728.40732609681
2023-04-27 17:00:00,27.2,31,0.0,7800.0
2023-04-27 18:00:00,25.9,34,0.0,5784.715873566096
2023-04-27 19:00:00,24.7,39,0.0,4272.901398262327
2023-04-27 20:00:00,24.6,38,0.0,4140.002193085224
2023-04-27 21:00:00,24.8,37,0.0,3877.1241919413746
2023-04-27 22:00:00,24.1,39,0.0,3505.285679325731
2023-04-27 23:00:00,23.2,45,0.0,2854.5083218603368
2023-04-28 00:00:00,22.4,56,0.0,2870.3518470942377
2023-04-28 01:00:00,23.6,51,9.9,3074.2603663756654
2023-04-28 02:00:00,25.3,46,74.7,4428.454746889722
2023-04-28 03:00:00,27.4,41,160.8,6914.669180939907
2023-04-28 04:00:00,28.3,39,43.6,7800.0
2023-04-28 05:00:00,30.2,34,167.0,7800.0
2023-04-28 06:00:00,32.2,28,247.8,7800.0
2023-04-28 07:00:00,32.0,28,222.2,7800.0
2023-04-28 08:00:00,33.3,24,283.6,7800.0
2023-04-28 09:00:00,33.0,24,321.1,7800.0
2023-04-28 10:00:00,33.4,23,470.9,7800.0
2023-04-28 11:00:00,33.5,23,471.5,7800.0
2023-04-28 12:00:00,32.2,25,272.8,7800.0
2023-04-28 13:00:00,30.9,28,64.3,7800.0
2023-04-28 14:00:00,29.4,29,0.0,7800.0
2023-04-28 15:00:00,27.0,37,0.0,7389.7245839716425
2023-04-28 16:00:00,25.6,42,0.0,5817.145527599154
2023-04-28 17:00:00,25.5,43,0.0,5789.9228163036905
2023-04-28 18:00:00,24.4,46,0.0,4596.241870173038
2023-04-28 19:00:00,23.9,48,0.0,3873.79994508727
2023-04-28 20:00:00,23.0,53,0.0,3422.717391558713
2023-04-28 21:00:00,22.5,57,0.0,2929.269148238608
2023-04-28 22:00:00,21.8,60,0.0,2551.598938948441
2023-04-28 23:00:00,22.0,60,0.0,2588.5894407493124
2023-04-29 00:00:00,24.2,54,0.0,3708.4573823865708
2023-04-29 01:00:00,25.0,52,9.8,4060.034128580517
2023-04-29 02:00:00,24.8,52,107.2,3979.918646976777
2023-04-29 03:00:00,27.0,46,332.4,6424.156481652471
2023-04-29 04:00:00,28.6,41,197.7,7800.0
2023-04-29 05:00:00,30.3,36,276.8,7800.0
2023-04-29 06:00:00,31.8,32,371.6,7800.0
2023-04-29 07:00:00,33.3,29,638.8,7800.0
2023-04-29 08:00:00,29.5,39,135.3,7800.0
2023-04-29 09:00:00,31.5,34,242.7,7800.0
2023-04-29 10:00:00,30.5,35,289.9,7800.0
2023-04-29 11:00:00,30.1,36,152.9,7800.0
2023-04-29 12:00:00,27.0,51,192.7,7800.0
2023-04-29 13:00:00,27.1,51,53.0,7774.861765247121
2023-04-29 14:00:00,25.7,55,0.0,6129.586666407043
2023-04-29 15:00:00,24.9,59,0.0,5230.4498486888815
2023-04-29 16:00:00,24.0,63,0.0,4457.719043978425
2023-04-29 17:00:00,23.7,62,0.0,4106.586842691439
2023-04-29 18:00:00,23.3,61,0.0,3710.220509878131
2023-04-29 19:00:00,22.7,63,0.0,3510.9921728855593
2023-04-29 20:00:00,22.5,64,0.0,2984.2012072836756
2023-04-29 21:00:00,23.4,59,0.0,3302.8315578145484
2023-04-29 22:00:00,22.0,68,0.0,2989.873549818283
2023-04-29 23:00:00,21.5,72,0.0,2650.279884291736
2023-04-30 00:00:00,22.4,74,0.0,2625.355472148073
2023-04-30 01:00:00,22.9,73,0.0,2840.8031841202896
2023-04-30 02:00:00,23.6,67,43.9,3413.570526822806
2023-04-30 03:00:00,24.3,62,2.1,3803.797742497952
2023-04-30 04:00:00,26.6,51,282.2,6049.8425280694955
2023-04-30 05:00:00,28.4,43,352.0,7800.0
2023-04-30 06:00:00,28.3,42,96.8,7800.0
2023-04-30 07:00:00,29.4,38,155.3,7800.0
2023-04-30 08:00:00,30.0,37,184.4,7800.0
2023-04-30 09:00:00,30.4,36,230.0,7800.0
2023-04-30 10:00:00,30.0,36,271.2,7800.0
2023-04-30 11:00:00,28.2,45,265.3,7800.0
2023-04-30 12:00:00,24.4,60,103.3,5289.430713294716
2023-04-30 13:00:00,21.7,77,57.8,4457.087736404614
2023-04-30 14:00:00,22.3,77,0.0,4116.630643534341
2023-04-30 15:00:00,22.1,79,0.0,4136.985998062282
2023-04-30 16:00:00,21.5,80,0.0,3586.9459472096896
2023-04-30 17:00:00,21.2,82,0.0,3619.362576483437
2023-04-30 18:00:00,21.2,85,0.0,3495.341160069365
2023-04-30 19:00:00,21.0,85,0.0,3156.4922513707083
